@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE classe {388,185,344,111,612,041,211}


@DATA
0, 0, 0.0844, 0, 0.0735, 0, 0, 0.3708, 0, 0, 0, 0.1048, 0, 0, 0, 0.7529, 0.1532, 0.1206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7041, 0, 0.048, 0, 0, 0.007, 0,344
0, 0, 1.2933, 0.6767, 0, 0, 0, 0.28, 0, 0, 0, 0, 0, 0, 0, 0.3621, 0.12, 0.0411, 0, 0, 0, 0, 0.2287, 0, 0.2325, 0, 0, 0, 0, 0, 0.1086, 0, 0, 0.005, 0,344
0, 0.5567, 0, 0, 0, 0, 0.0185, 0, 0, 0, 0, 0, 0, 0, 0, 0.3771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0311, 0, 0, 0.0609, 0, 0, 0, 0, 0.0004, 0,344
0.0456, 0.37, 0, 0, 0, 0, 0.0264, 0, 0, 0, 0, 0.0544, 0, 0, 0, 0.27, 0, 0, 0, 0, 0, 0, 0, 0, 1.045, 0, 0, 0, 0.0545, 0, 0.0467, 0, 0, 0.0012, 0,344
0, 0, 0.33, 0, 0, 0, 0.0685, 0.4715, 0.1125, 0, 0, 0.1067, 0, 0, 0, 1.0886, 0, 0, 0, 0, 0, 0, 0.0596, 0, 0.8125, 0, 0, 0, 0.0609, 0, 0.0469, 0, 0, 0.002, 0,344
0.0811, 0, 0.07, 0, 0, 0, 0, 0.0908, 0.2263, 0, 0, 0.1163, 0, 0, 0, 0.7879, 0, 0.1872, 0, 0, 0, 0, 0.0274, 0, 0.5425, 0.0628, 0, 0, 0.1091, 0, 0.0808, 0, 0, 0.0084, 0,344
0.0778, 0, 0, 0, 0, 0, 0.0157, 0, 0, 0, 0, 0.1059, 0, 0, 0, 0, 0, 0.0411, 0, 0, 0, 0, 0.3291, 0, 0, 0.0311, 0, 0, 0.2645, 0, 0.1388, 0, 0, 0.0069, 0,344
0, 0, 0.17, 0.16, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 1.1007, 0, 0, 0, 0, 0.3675, 0, 0.2361, 0, 1.355, 0.0314, 0, 0, 0.205, 0.094, 0.0167, 0, 0, 0.0107, 0,344
0, 0, 1.6233, 0, 0, 0, 0.0215, 0.3931, 0, 0, 0, 0.2241, 0, 0, 0, 0.3614, 0.12, 0.1833, 0, 0, 0, 0, 0.0548, 0, 0, 0, 0, 0, 0, 0, 0.0408, 0, 0, 0.0207, 0,344
0, 0, 0, 0, 0, 0, 0.0706, 0, 0.1688, 0, 0, 0.0544, 0, 0, 0, 0, 0, 0.455, 0, 0, 0, 0, 0.3791, 0, 0, 0, 0, 0, 0, 0, 0.0306, 0, 0, 0.0066, 0,344
0, 0, 0, 0, 0.611, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0.39, 0, 0, 0, 0, 0, 0, 0, 0, 0.1528, 0, 1.11, 0.0605, 0, 0.0249, 0, 0, 0.0232, 0,344
0, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0.187, 0, 0, 0, 0, 0, 0.3033, 0, 0, 0, 0, 0.1643, 0, 0, 0.1272, 0, 0, 0, 0.1887, 0.071, 0, 0, 0.0124, 0,344
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1247, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0605, 0, 0.0506, 0, 0, 0.0061, 0,344
0, 0, 0, 0, 0, 0, 0.0728, 0, 0, 0, 0, 0.1544, 0, 0, 0, 0, 0.0821, 0.0811, 0, 0, 0, 0, 0.0909, 0, 0, 0, 0, 0, 0, 0, 0.0249, 0, 0, 0.0265, 0,344
0, 0, 0, 0.16, 0, 0, 0, 0.1246, 0, 0, 0, 0, 0, 0, 0, 0.3271, 0, 0, 0, 0, 0, 0, 0, 0, 0.775, 0, 0, 1.11, 0, 0, 0.02, 0, 0, 0.0141, 0.355,388
0, 0.5833, 0, 0.7467, 0, 0, 0.1904, 0, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0.0532, 0.4506, 0, 0, 0, 0, 0, 0, 0, 0.2586, 0, 0, 0, 0, 0, 0, 0, 0.0103, 0.71,388
0.5233, 0, 0, 2.4267, 0.0895, 0, 0.1684, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0.1532, 0.0411, 0, 0, 0.4075, 0, 0, 0, 0, 0.1069, 0, 0, 0, 0, 0.02, 0, 0, 0.0156, 0,388
0, 0, 0, 2.83, 0.0875, 0, 0.1231, 0, 0, 0, 0, 0.0315, 0, 0, 0, 0, 0.0711, 0.3006, 0, 0, 0, 0, 0, 0, 0, 0.33, 0, 0, 0.1455, 0, 0.02, 0, 0, 0.0147, 0,388
0, 0, 0, 3.5533, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3895, 0.094, 0.0508, 0, 0, 0.0162, 0.355,388
0.1744, 0, 0.07, 4.9867, 0.149, 0, 0, 0.1231, 0, 0, 0, 0.0541, 0, 0, 0, 0.2307, 0.35, 0, 0, 0, 0, 0, 0.0548, 0, 1.6325, 0, 0, 0, 0.1645, 0, 0.0159, 0, 0, 0.0131, 0,388
0, 0, 0.07, 0, 0, 0, 0.041, 0, 0, 0, 0, 0.0452, 0, 0, 0, 0.0657, 0, 0.2261, 0, 0, 0, 0, 0.0274, 0, 0.2325, 0.0458, 0, 0, 0.2777, 0, 0.0598, 0, 0, 0.0221, 0,388
0, 0, 1.5322, 0, 0, 0, 0, 0.0785, 0.1125, 0, 0, 0, 0, 0, 0, 0, 0.0532, 0.1133, 0, 0, 0, 0, 0.1096, 0, 0.4675, 0, 0.665, 0, 0.3355, 0, 0, 0, 0, 0.0171, 0,388
0, 0, 0, 1.73, 1.2025, 0, 0.0419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3926, 0.2306, 0, 0, 0, 0, 0, 0, 0, 0.3667, 0, 0, 0, 0, 0.0537, 0, 0, 0.0138, 0,388
0, 0, 0, 2.9633, 0, 0, 0.0673, 0.1231, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0.1894, 0, 0, 0, 0, 0, 0, 0, 0.2358, 0, 0, 0, 0, 0.0198, 0, 0, 0.0099, 0,388
0, 0, 0, 1.1533, 0, 0, 0.1049, 0, 0, 0, 0, 0.1811, 0, 0, 0, 0, 0.1374, 0.6328, 0, 0, 0, 0, 0.1539, 0, 0, 0.0944, 0, 0, 0, 0.1227, 0.02, 0, 0, 0.0143, 0,388
0.1811, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0.0311, 0, 0, 0.0977, 0, 0, 0, 0, 0.0021, 0,388
0.0867, 0.185, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0639, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0.1218, 0, 0.0531, 0, 0, 0.0077, 0,388
0.0811, 0, 0.42, 0, 0, 0, 0.0157, 0.0623, 0, 0, 0, 0.0504, 0, 0, 0.1733, 0, 0, 0.1661, 0, 0, 0, 0, 0, 0, 0.2325, 0.1011, 0, 0, 0.2555, 0, 0.0167, 0, 0, 0.0093, 0.355,388
0, 0.195, 0, 3.6133, 0.0745, 0, 0.0351, 0.0908, 0, 0, 0, 0, 0, 0, 0, 0.0657, 0.9311, 0.3339, 0, 0, 0, 0, 0, 0, 0, 0.0428, 0, 0, 0, 0, 0.0198, 0, 0, 0.0093, 0,388
0, 0, 0, 0.4067, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0.2621, 0, 0, 0, 0, 0, 0, 0, 0, 0.8125, 0, 0, 0, 0.065, 0.4847, 0.0575, 0, 0, 0.0088, 0,388
0.11, 0.3883, 0, 1.4833, 1.5105, 0, 0.0419, 0, 0, 0, 0, 0, 0, 0, 0, 0.0657, 0.06, 0.2028, 0, 0, 0, 0, 0, 0, 0, 0.1286, 0, 0, 0, 0, 0.0337, 0, 0, 0.0121, 0,388
0, 0, 0, 4.85, 0, 0, 0.0999, 0, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0, 0.0811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.041, 0, 0, 0.0133, 0,388
0, 0, 0, 0.6767, 0.2565, 0, 0, 0, 0, 0, 0, 0.0544, 0, 0, 0, 0, 0.2484, 0.9733, 0, 0, 0, 0, 0, 0, 0, 0.2117, 0, 0, 0, 0.1193, 0.02, 0, 0, 0.0108, 1.065,388
0.0811, 0, 0, 1.5033, 0, 0, 0.1772, 0.0908, 0, 0, 0, 0.0556, 0, 0.978, 0, 0, 0, 0.2711, 0, 0, 0, 0, 0, 0, 0, 0.0528, 0, 0, 0, 0, 0.0545, 0, 0, 0.0272, 0,388
0.0867, 0.185, 0, 1.26, 0.095, 0, 0.1037, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0, 0.1421, 0.1378, 0, 0, 0, 0, 0, 0, 0, 0.0325, 0, 0, 0, 0, 0, 0, 0, 0.0113, 0,388
0, 0, 0, 1.3567, 0.149, 0, 0.0191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5182, 0, 0.0567, 0, 0.2629, 0.0171, 0.355,388
0, 0, 1.3044, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0.0544, 0, 0, 0, 0.1, 0.0532, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0.1227, 0.0318, 0, 0, 0.0033, 0.355,388
0.0911, 0, 0.28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0914, 0, 0, 0, 0, 0, 0, 0.077, 0, 0.5375, 0.0364, 0, 1.11, 0, 0, 0, 0, 0, 0.0316, 0,388
0, 0, 0.1178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3145, 0.11, 0, 0, 0, 0.0162, 0,388
0, 0, 0, 0, 0, 0, 0.0676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0642, 0.1172, 0, 0, 0, 0, 0, 0, 0, 0.0856, 0, 0, 0, 0, 0.0327, 0, 0, 0.016, 0,388
0.0911, 0, 0, 0, 0, 0, 0.039, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0.0532, 0, 0, 0, 0, 0, 0, 0, 0, 0.0314, 0, 0, 0, 0, 0.1808, 0, 0, 0.0176, 0,388
0, 0, 0.07, 0.6767, 0, 0, 0.0204, 0, 0, 0, 0, 0, 0, 0, 0, 0.1464, 0, 0.0411, 0, 0, 0, 0, 0.0274, 0, 4.03, 0, 0, 0, 0.1305, 0, 0, 0, 0, 0.014, 0,388
0, 0, 0, 6.27, 0.0735, 0, 0.0221, 0, 0.1125, 0, 0, 0.0711, 0, 0, 0, 0, 0, 0.1611, 0, 0, 0, 0, 0.1417, 0, 0, 0, 0, 0, 1.1759, 0, 0, 0, 0, 0.0165, 0,388
0.2722, 0, 0.4022, 0, 0, 0, 0, 0.2154, 0, 0, 0, 0, 0, 0, 0.1989, 0, 0, 0.0406, 0, 0, 0, 0, 0, 0, 3.77, 0.1247, 0, 0, 0, 0, 0.1133, 0, 0, 0.012, 0.355,388
0, 0, 0, 3.9067, 0, 0, 0, 0.3692, 0, 0, 0, 0.0504, 0, 0, 0, 0, 0, 0.485, 0, 0, 0, 0, 0, 0, 0, 0.0861, 0, 0, 0.7155, 0, 0.0198, 0, 0, 0.0121, 0,388
0, 0, 0, 4.29, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1363, 0, 0, 0, 0, 0, 0.0596, 0, 0, 0, 0, 0, 0.38, 0, 0, 0, 0, 0.0154, 0,388
0, 0.195, 0, 1.5033, 1.0255, 0, 0.0825, 0, 0, 0, 0, 0.1044, 0, 0, 0, 0, 0.3726, 0.4472, 0, 0, 0, 0, 0.0635, 0, 0, 0.1781, 0, 0, 0, 0, 0, 0, 0, 0.0087, 0,388
0, 0, 0, 1.8933, 0.1025, 0, 0.0712, 0, 0.2213, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0.0406, 0, 0, 0, 0, 0.0635, 0, 0, 0, 0, 0, 0.1209, 0, 0, 0, 0, 0.0107, 0,388
0, 0, 0, 1.75, 1.9325, 0, 0.1254, 0, 0.1688, 0, 0, 0, 0, 0, 0, 0.0657, 0.2021, 0.4161, 0, 0, 0, 0, 0.0596, 0, 0, 0.3378, 0, 0, 0.1455, 0, 0, 0, 0, 0.0049, 0,388
0, 0.195, 0, 2.4267, 0, 0, 0.1219, 0, 0.2263, 0, 0, 0.0544, 0, 0, 0, 0, 0.2542, 0.455, 0, 0, 0, 0, 0, 0, 0, 0.0428, 0, 0, 0, 0, 0.0318, 0, 0, 0.0111, 0,388
0.0867, 0, 0, 1.89, 0, 0, 0.0191, 0, 0.1125, 0, 0, 0, 0, 0, 0, 0.1964, 0.8942, 0, 0, 0, 0, 0, 0, 0, 0, 0.2769, 0, 0, 0, 0, 0.0235, 0, 0, 0.0092, 0,388
0, 0, 0, 0, 0.0895, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0.5429, 0, 0, 0, 0, 0, 0, 0.0274, 0, 0.2325, 0, 0, 0, 0.065, 0, 0.0394, 0, 0, 0.0156, 0,388
0, 0, 0.3978, 0, 0.095, 0, 0, 0, 0, 0, 0, 0.1011, 0, 0, 0, 0, 0, 0.1067, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0.5477, 0, 0.0378, 0, 0, 0.0079, 0,388
0.1267, 0, 1.3533, 0, 0, 0, 0.0279, 0, 0, 0, 0, 0, 0, 0, 0.2444, 0.0857, 0, 0, 0, 0, 0, 0, 0.0548, 0, 0.4675, 0, 0, 0, 0.235, 0, 0.0186, 0, 0, 0.0173, 0,388
0, 2.5267, 0, 4.0433, 0, 0, 0.104, 0, 0.2113, 0, 0, 0.1044, 0, 0, 0, 0, 0.1595, 0.695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1898, 0, 0, 0.0154, 0,388
0.0456, 0, 0, 2.3567, 0.065, 0, 0.0215, 0, 0, 0, 0, 0.0711, 0, 0, 0, 0, 0.2611, 0, 0, 0, 0, 0, 0.1643, 0, 0.9325, 0.0486, 0, 0, 0.0782, 0, 0.1131, 0, 0, 0.0217, 0,388
0.3489, 0, 0, 2.15, 0, 0, 0.0627, 0.2462, 0, 0, 3.1533, 0, 0, 0, 0, 0, 0.12, 0.0567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0078, 0,388
0, 0, 0, 1.4433, 0.2565, 0, 0.1334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2026, 0.0639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0113, 0,388
0, 0.195, 0, 2.2267, 0.065, 0, 0.1439, 0, 0, 0, 0, 0.1567, 0, 0, 0, 0, 0.1137, 0.3411, 0, 0, 0, 0, 0, 0, 0, 0.0436, 0, 0, 0, 0, 0.0982, 0, 0, 0.0152, 0,388
0, 0, 0, 2.9, 0.086, 0, 0.0254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1437, 0.165, 0, 0, 0, 0, 0.0596, 0, 0, 0.1767, 0, 0, 0, 0, 0, 0, 0, 0.0104, 0,388
0, 0, 0, 3.19, 0, 0, 0.167, 0.0623, 0, 0, 0, 0.0315, 0, 0, 0, 0, 1.48, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11, 0, 0, 0.0337, 0, 0, 0.0168, 0,388
0, 0, 0, 1.3433, 0.5775, 0, 0.1113, 0, 0.2263, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, 0, 0, 0, 0.1944, 0, 0.35, 0, 0, 0, 0, 0.0327, 0, 0, 0.0092, 0,388
0, 0, 0, 3.5033, 0.0745, 0, 0.0215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0639, 0, 0, 0, 0, 0, 0, 0, 0.0831, 0, 0, 0, 0, 0.0282, 0, 0, 0.0071, 0,388
0.0778, 0, 0.07, 4.91, 1.2255, 0, 0.0442, 0, 0.2213, 0, 0, 0.0711, 0, 0, 0, 0.2129, 0, 0.2394, 0, 0, 0, 0, 0, 0, 1.165, 0.1633, 0, 0, 0.2855, 0, 0.0345, 0, 0, 0.016, 0,388
0, 0, 0, 0, 0, 0, 0, 0, 0.2263, 0, 0, 0.0315, 0, 0, 0, 0, 0.1205, 0, 0, 0, 0, 0, 0, 0, 1.625, 0, 0, 0, 0, 0, 0.0398, 0, 0, 0.017, 0.355,388
0.2722, 0, 0.35, 0, 0.0735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.085, 0, 0, 0, 0, 0, 0.2111, 0.4675, 0.0364, 0, 0, 0, 0, 0.0186, 0, 0, 0.0011, 0,388
0.1367, 0.185, 0, 0, 0, 0, 0.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1821, 0, 0, 0, 0, 0, 0.0596, 0, 1.615, 0.0311, 0.665, 1.11, 0.065, 0, 0.041, 0, 0, 0.0148, 0,388
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3357, 0.0053, 0,388
0, 0, 0, 0.65, 0.305, 0, 0.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0.0657, 0.0605, 0, 0, 0, 0, 0, 0, 0, 0, 0.0314, 0, 0, 0.0782, 0, 0.0806, 0, 0, 0.0121, 0,388
0, 0, 0, 6.0633, 0, 0, 0.0204, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0, 0.0411, 0, 0, 0, 0, 0.0822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101, 0,388
0, 0, 0, 0.7467, 0.081, 0, 0.0194, 0, 0.6738, 0, 0, 0.0941, 0, 0, 0, 0, 0, 0.4056, 0, 0, 0, 0, 0, 0, 0, 0.0486, 0, 0, 0, 0, 0, 0, 0, 0.0097, 0.355,388
0, 0.195, 0, 2.6733, 1.7185, 0, 0.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4579, 0.085, 0, 0, 0, 0, 0, 0, 0, 1.5925, 0, 0, 0, 0, 0.1222, 0, 0, 0.0226, 0,388
0, 0, 0, 2.4033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0.0842, 3.7783, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0.0605, 0, 0.0565, 0, 0, 0.0047, 0,388
0, 0, 0, 3.3667, 0, 0, 0.0312, 0, 0, 0, 0, 0.1556, 0, 0, 0, 0, 0.2658, 1.1117, 0, 0, 0, 0, 0.1009, 0, 0, 0.135, 0, 0, 0, 0, 0.0159, 0, 0, 0.0035, 0,388
0, 0.195, 0, 3.9967, 0, 0, 0.2915, 0.1231, 0, 0, 0, 0, 0, 0, 0, 0, 0.3779, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0.0939, 0, 0, 0.3636, 0, 0, 0, 0, 0.0121, 0,388
0, 0, 0, 2.1567, 0.1615, 0, 0.0442, 0, 0.1125, 0, 0, 0.0348, 0, 0, 0, 0, 0.0532, 0.0567, 0, 0, 0, 0, 0, 0, 0, 0.0311, 0, 0, 0.1455, 0, 0, 0, 0, 0.0081, 0,388
0, 0, 0, 2.83, 0, 0, 0.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1463, 0.085, 0, 0, 0, 0, 0, 0, 1.6325, 0.1753, 0, 0, 0, 0, 0.12, 0, 0, 0.0331, 0,388
0.1367, 0, 0, 0.16, 0, 0, 0, 0.0623, 0, 0, 0, 0, 0, 0, 0, 0, 0.0605, 0.1611, 0, 0, 0, 0, 0, 0, 1.3825, 0.0978, 0.665, 0, 0, 0, 0.0324, 0, 0, 0.0094, 0,388
0.0456, 0, 0, 1.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2325, 0.0536, 0, 0, 0, 0.4513, 0.0186, 0, 0, 0.0009, 0,388
0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0452, 0, 0, 0.1522, 0.0657, 0, 0.1206, 0, 0, 0, 0, 0.1096, 0, 0.27, 0.0472, 0, 0, 0.0377, 0, 0.0688, 0, 0, 0.0164, 1.415,388
0.2722, 0, 0.4022, 0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0.1295, 0.0406, 0, 0, 0, 0.4075, 0, 0, 0.93, 0.1097, 0, 1.11, 0.1305, 0, 0.0306, 0, 0, 0.0177, 0,388
0, 0, 0, 1.3433, 0.388, 0, 0.0528, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0, 0.2106, 0, 0, 0, 0, 0, 0, 0, 0.2117, 0, 0, 0.1455, 0, 0.02, 0, 0, 0.0074, 0,388
0, 0, 0, 4.0433, 0.149, 0, 0, 0, 0, 0, 0, 0.2726, 0, 0, 0, 0.0657, 0.1937, 0.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2032, 0, 0.0306, 0, 0, 0.0233, 0.355,388
0, 0, 0, 1.3433, 0, 0, 0.2855, 0, 0, 0, 0, 0.1219, 0, 0, 0, 0, 0.2911, 0.1467, 0, 0, 0, 0, 0, 0, 0, 0.0931, 0, 0, 0, 0, 0, 0, 0, 0.0094, 0,388
0, 0, 0, 3.3667, 0.107, 0, 0.2082, 0, 0, 0, 0, 0, 0, 0, 0.1733, 0, 0.1684, 0.1539, 0, 0, 0, 0.4075, 0, 0.1944, 0, 0, 0, 0, 0.0727, 0, 0.0327, 0, 0, 0.0118, 0,388
0, 0, 0, 1.3433, 0.266, 0, 0.1425, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0.3694, 0, 0, 0, 0, 0, 0.3878, 0, 0.0792, 0, 0, 0, 0, 0, 0, 0, 0.0136, 0,388
0, 0, 0, 2.7667, 0.0745, 0, 0.0519, 0, 0, 0, 0, 0.1396, 0, 0, 0, 0.0657, 0.2074, 0, 0, 0, 0, 0, 0.1187, 0, 0, 0.0944, 0, 0, 0, 0, 0.0898, 0, 0, 0.0105, 0,388
0, 1.5133, 0, 2.4267, 0.1725, 0, 0.0264, 0.3638, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0, 0.0972, 0, 0, 0, 0, 0, 0, 0, 0.0939, 0, 0, 0, 0, 0.0282, 0, 0, 0.0075, 0,388
0, 0, 0, 3.6233, 0.4065, 0, 0.3263, 0.0908, 0, 0, 0, 0.1878, 0, 0, 0, 0.3271, 0.2258, 0.2261, 0, 0, 0, 0, 0.0596, 0.3878, 0, 0.0831, 0, 0, 0, 0, 0.0876, 0, 0, 0.0446, 0,388
0, 0, 0, 2.3133, 0.107, 0, 0.0469, 0, 0, 0, 0, 0.1048, 0, 0, 0, 0, 0, 1.495, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0.0377, 0, 0, 0, 0, 0.0067, 0,388
0, 0, 0, 1.75, 0.095, 0, 0.2476, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0.44, 0, 0, 0, 0, 0, 0, 0, 0.2972, 0, 0, 0, 0, 0, 0, 0, 0.0092, 0,388
0, 0, 0, 1.6433, 0, 0, 0.0204, 0, 0, 0, 0, 0.1267, 0, 0, 0, 0, 0.1016, 0.3628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2336, 0, 0, 0, 0, 0.0046, 0,388
0, 0, 0, 4.61, 0, 0, 0, 0, 0, 0, 0, 0.2141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0629, 0, 0, 0.0103, 0,388
0, 0, 0, 9.9667, 0, 0, 0, 0, 0, 0, 0, 0.0859, 0, 0, 0, 0.0657, 0, 0, 0, 0, 0, 0, 0.0548, 0, 0.9325, 0, 0, 0, 0.1382, 0, 0.0882, 0, 0, 0.0183, 0,388
0, 0.5567, 0, 0.16, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0.1989, 0, 0, 0.06, 0, 0, 0, 0, 0.0548, 0, 2.6725, 0.15, 0, 0, 1.9145, 0.1227, 0.0398, 0, 0, 0.0123, 0,388
0.2267, 0.185, 0.2044, 0, 0, 0, 0.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1544, 0, 0, 0, 0, 0, 0, 1.165, 0.0325, 0, 0, 0.0377, 0, 0.0555, 0, 0, 0.006, 0,388
0.0811, 0, 0, 3.9067, 0, 0, 0.0419, 0, 0, 0, 0, 0.1256, 0, 0, 0, 0.1, 0.3589, 2.2911, 0, 0, 0, 0, 0.0548, 0, 0.2325, 0.0536, 0, 0, 0.0605, 0, 0, 0, 0, 0.0084, 0,388
0, 0.195, 0, 3.3667, 0, 0, 0.0528, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0.1917, 0, 0, 0, 0, 0, 0, 0, 0.1278, 0, 0, 0, 0, 0.0318, 0, 0, 0.01, 0,388
0.0867, 0, 0, 2.4267, 0, 0, 0.2131, 0.2462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6156, 0, 0, 0, 0, 0, 0.1944, 0, 0, 0, 0, 0, 0, 0.048, 0, 0, 0.0145, 0,388
0, 0, 0, 0.6767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0532, 0.0411, 0, 0, 0, 0, 0.0274, 0, 5.1525, 0.0792, 0, 1.11, 0.8973, 0, 0.1059, 0, 0, 0.0049, 0,388
0, 0, 0, 4.65, 0, 0, 0.0204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5605, 0, 0, 0, 0, 0, 0, 0.1944, 0, 0.1903, 0, 0, 0, 0, 0, 0, 0, 0.0155, 0,388
